userId,movieId,rating,timestamp
u5,m50,4.0,847434881
u5,m58,5.0,847435238
u5,m110,4.0,847434880
u5,m150,3.0,847434748
u5,m153,3.0,847434802
u5,m261,4.0,847435238
u5,m265,3.0,847435129
u5,m296,5.0,847434748
u5,m316,2.0,847434832
u5,m318,3.0,847434880
u5,m344,3.0,847434802
u5,m349,3.0,847434832
u5,m357,2.0,847435238
u5,m364,3.0,847434882
u5,m367,4.0,847435129
u5,m380,2.0,847434748
u5,m457,4.0,847434801
u5,m515,3.0,847435129
u5,m527,5.0,847434960
u5,m531,4.0,847435258
u5,m588,4.0,847434801
u5,m590,5.0,847434747
u5,m592,3.0,847434747
u5,m594,5.0,847435238
u5,m595,5.0,847434832
u5,m597,3.0,847434962
u6,m2,4.0,845553522
u6,m3,5.0,845554296
u6,m4,3.0,845554349
u6,m5,5.0,845553938
u6,m6,4.0,845553757
u6,m7,4.0,845554264
u6,m8,3.0,845555281
u6,m10,3.0,845553253
u6,m11,4.0,845553489
u6,m15,4.0,845554505
u6,m16,4.0,845553819
u6,m17,4.0,845553559
u6,m19,2.0,845553382
u6,m21,2.0,845553382
u6,m22,5.0,845553875
u6,m24,4.0,845554397
u6,m25,3.0,845553695
u6,m31,3.0,845553819
u6,m32,4.0,845553426
u6,m34,4.0,845553354
u6,m36,5.0,845553726
u6,m41,4.0,845554962
u6,m45,3.0,845553907
u6,m46,4.0,845554551
u6,m47,4.0,845553317
u6,m50,1.0,845553381
u6,m60,4.0,845554263
u6,m62,4.0,845553660
u6,m65,3.0,845555070
u6,m66,3.0,845555151
u6,m79,3.0,845554907
u6,m89,4.0,845555124
u6,m93,4.0,845554584
u6,m95,4.0,845553559
u6,m100,3.0,845555151
u6,m104,4.0,845554349
u6,m105,3.0,845553757
u6,m110,5.0,845553283
u6,m112,4.0,845553994
u6,m135,3.0,845554987
u6,m140,3.0,845555024
u6,m141,4.0,845553586
u6,m145,4.0,845553966
u6,m150,4.0,845553110
u6,m151,4.0,845553586
u6,m153,3.0,845553146
u6,m158,4.0,845553660
u6,m159,3.0,845555006
u6,m160,5.0,845553457
u6,m161,3.0,845553253
u6,m163,3.0,845553907
u6,m165,3.0,845553146
u6,m168,5.0,845553695
u6,m170,3.0,845554263
u6,m174,3.0,845554479
u6,m177,3.0,845554931
u6,m180,2.0,845555006
u6,m181,3.0,845553938
u6,m185,3.0,845553283
u6,m186,3.0,845553619
u6,m191,2.0,845554931
u6,m195,4.0,845554455
u6,m196,3.0,845553586
u6,m204,3.0,845553619
u6,m207,4.0,845554024
u6,m208,3.0,845553253
u6,m216,4.0,845554099
u6,m218,2.0,845553994
u6,m222,4.0,845554024
u6,m224,3.0,845553794
u6,m225,4.0,845553381
u6,m230,5.0,845553966
u6,m231,3.0,845553174
u6,m234,2.0,845554176
u6,m236,4.0,845553559
u6,m237,4.0,845553875
u6,m239,3.0,845554987
u6,m248,5.0,845554263
u6,m252,4.0,845553619
u6,m253,3.0,845553283
u6,m256,3.0,845553726
u6,m257,5.0,845554176
u6,m258,3.0,845555172
u6,m261,4.0,845553695
u6,m262,5.0,845554551
u6,m265,3.0,845553726
u6,m266,3.0,845553457
u6,m267,3.0,845554376
u6,m270,3.0,845555172
u6,m271,4.0,845555249
u6,m273,3.0,845553875
u6,m274,4.0,845555151
u6,m276,4.0,845553907
u6,m277,5.0,845553844
u6,m281,4.0,845554320
u6,m282,3.0,845553522
u6,m288,2.0,845553283
u6,m289,3.0,845554455
u6,m292,4.0,845553253
u6,m293,3.0,845553660
u6,m296,2.0,845553110
u6,m303,3.0,845554099
u6,m312,1.0,845555151
u6,m314,5.0,845554603
u6,m315,4.0,845553522
u6,m316,5.0,845553174
u6,m317,4.0,845553457
u6,m318,5.0,845553200
u6,m327,1.0,845554062
u6,m329,4.0,845553200
u6,m330,3.0,845555071
u6,m332,3.0,845555046
u6,m333,5.0,845553757
u6,m337,5.0,845553586
u6,m339,4.0,845553253
u6,m340,4.0,845555265
u6,m342,3.0,845553938
u6,m343,3.0,845555172
u6,m344,3.0,845553146
u6,m348,3.0,845553938
u6,m349,5.0,845553146
u6,m350,5.0,845553489
u6,m351,4.0,845554455
u6,m353,4.0,845553726
u6,m355,4.0,845553819
u6,m356,5.0,845553200
u6,m357,3.0,845553457
u6,m358,3.0,845555265
u6,m360,3.0,845555094
u6,m361,4.0,845554376
u6,m362,3.0,845553994
u6,m364,5.0,845553317
u6,m366,3.0,845554962
u6,m367,4.0,845553317
u6,m368,5.0,845553726
u6,m370,4.0,845553794
u6,m371,3.0,845554141
u6,m374,3.0,845554296
u6,m377,5.0,845553317
u6,m378,3.0,845554987
u6,m380,4.0,845553110
u6,m381,3.0,845553994
u6,m382,3.0,845554397
u6,m383,3.0,845554320
u6,m405,3.0,845554603
u6,m410,3.0,845553354
u6,m412,3.0,845554505
u6,m415,4.0,845554420
u6,m416,3.0,845554962
u6,m419,3.0,845554224
u6,m426,3.0,845554551
u6,m432,5.0,845553489
u6,m434,4.0,845553200
u6,m435,3.0,845553489
u6,m437,3.0,845554505
u6,m440,4.0,845553457
u6,m445,3.0,845555124
u6,m450,4.0,845555024
u6,m454,4.0,845553283
u6,m455,3.0,845554062
u6,m457,5.0,845553174
u6,m460,3.0,845555281
u6,m466,2.0,845553844
u6,m468,4.0,845553907
u6,m474,4.0,845553522
u6,m475,4.0,845554099
u6,m477,4.0,845554141
u6,m480,5.0,845553200
u6,m485,3.0,845553794
u6,m489,3.0,845554505
u6,m490,3.0,845554584
u6,m491,4.0,845554141
u6,m493,3.0,845555172
u6,m494,3.0,845554176
u6,m497,3.0,845553819
u6,m500,5.0,845553354
u6,m502,3.0,845554455
u6,m508,4.0,845553586
u6,m509,3.0,845553522
u6,m515,4.0,845553794
u6,m516,4.0,845554908
u6,m520,3.0,845553844
u6,m524,3.0,845554479
u6,m527,3.0,845553426
u6,m531,3.0,845554296
u6,m532,3.0,845554224
u6,m537,3.0,845554551
u6,m539,3.0,845553426
u6,m540,3.0,845554099
u6,m542,4.0,845554524
u6,m543,3.0,845554099
u6,m546,2.0,845554349
u6,m548,3.0,845554908
u6,m552,3.0,845553875
u6,m553,5.0,845553559
u6,m575,3.0,845555070
u6,m587,5.0,845553381
u6,m588,5.0,845553146
u6,m589,3.0,845553317
u6,m590,5.0,845553109
u6,m592,3.0,845553109
u6,m593,4.0,845553174
u6,m594,4.0,845553819
u6,m595,5.0,845553174
u6,m596,3.0,845554141
u6,m597,4.0,845553354
u6,m606,3.0,845555024
u6,m608,3.0,845553844
u6,m616,5.0,845554062
u6,m631,4.0,845555265
u6,m637,4.0,845555046
u6,m647,4.0,845555151
u6,m708,4.0,845554376
u6,m709,5.0,845555249
u6,m736,5.0,845553619
u6,m747,3.0,845555046
u6,m762,1.0,845555006
u6,m783,5.0,845554584
u6,m802,4.0,845554584
u7,m1,4.5,1106635946
u7,m50,4.5,1106635993
u7,m58,3.0,1106635520
u7,m150,4.5,1106635925
u7,m165,4.0,1106635987
u7,m260,5.0,1106635933
u7,m356,5.0,1106635915
u7,m380,3.0,1106635937
u7,m466,5.0,1106635532
u7,m480,5.0,1106635917
u7,m587,2.0,1106635714
u7,m588,3.0,1106635971
u7,m589,2.5,1106635940
u7,m592,3.0,1106635922
u7,m593,5.0,1106635912
u7,m595,3.5,1106712636
u7,m648,4.0,1106635981
u7,m750,4.0,1106636810
u7,m780,4.5,1106635943
u7,m920,3.0,1106635685
u7,m924,4.0,1106712615
u7,m1101,4.0,1106635502
u7,m1183,1.5,1106712613
u7,m1196,4.0,1106635996
u7,m1208,4.0,1106635462
u7,m1210,4.0,1106635965
u7,m1219,5.0,1106635496
u7,m1220,4.5,1106635464
u7,m1240,5.0,1106712575
u7,m1246,1.5,1106635678
u7,m1270,5.0,1106635681
u7,m1517,3.5,1106635489
u7,m1584,5.0,1106635423
u7,m1610,4.0,1106635429
u7,m1617,3.0,1107127060
u7,m1682,3.0,1106635653
u7,m1784,0.5,1106635416
u7,m1917,4.0,1106635484
u7,m1923,1.5,1106635444
u7,m1954,4.5,1106635657
u7,m2019,5.0,1106713565
u7,m2324,2.0,1106712559
u7,m2353,3.5,1106635625
u7,m2529,5.0,1106635640
u7,m2628,1.5,1106712553
u7,m2640,3.0,1106635540
u7,m2683,2.0,1106635420
u7,m2688,2.5,1106713072
u7,m2701,1.5,1106713076
u7,m2717,3.5,1106713081
u7,m2762,4.5,1106635648
u7,m2858,4.0,1106712546
u7,m3114,4.5,1106635500
u7,m3354,1.5,1106713005
u7,m3408,4.5,1106712549
u7,m3578,1.5,1106636534
u7,m3623,1.0,1106712541
u7,m3793,3.5,1106635630
u7,m3869,5.0,1106635733
u7,m3916,4.0,1106636596
u7,m3977,2.5,1106635635
u7,m4018,4.0,1106712913
u7,m4223,2.0,1106635742
u7,m4306,4.0,1106635524
u7,m4310,0.5,1107127033
u7,m4370,4.5,1106712869
u7,m4643,1.0,1106635749
u7,m4874,3.0,1106635738
u7,m4886,4.0,1106636531
u7,m4896,4.0,1106636718
u7,m4963,4.0,1106636702
u7,m4993,4.5,1106636589
u7,m4995,4.5,1106636610
u7,m5218,3.5,1106712866
u7,m5349,3.5,1106636606
u7,m5378,0.5,1106635735
u7,m5445,4.0,1106636707
u7,m5459,3.0,1106712820
u7,m5464,3.0,1106636612
u7,m5502,1.5,1106635745
u7,m5618,5.0,1106713586
u7,m5816,4.5,1106635705
u7,m5952,4.5,1106636527
u7,m5989,4.0,1106636600
u7,m5991,4.5,1106712818
u7,m6333,4.0,1106636516
u7,m6365,4.0,1106712831
u7,m6539,4.5,1106636584
u7,m6863,4.5,1106712827
u7,m6934,2.0,1106712812
u7,m7143,4.5,1106636579
u7,m7153,4.0,1106636520
u7,m8207,4.5,1106713442
u7,m8360,3.5,1106636782
u7,m8368,2.5,1106636592
u7,m8528,4.5,1106636844
u7,m8636,4.5,1106636511
u7,m8666,1.0,1106779625
u7,m8798,4.5,1106636602
u7,m8865,1.0,1106713549
u7,m8957,4.0,1106636098
u7,m8961,4.0,1106636064
u7,m8965,1.0,1106636095
u7,m8970,2.5,1106636069
u7,m8984,4.0,1106636101
u7,m30816,2.0,1107127004
u8,m10,2.0,839463509
u8,m21,4.0,839463564
u8,m32,3.0,839463624
u8,m34,5.0,839463546
u8,m39,3.0,839463644
u8,m47,4.0,839463546
u8,m50,5.0,839463644
u8,m110,3.0,839463527
u8,m150,4.0,839463422
u8,m153,2.0,839463451
u8,m185,5.0,839463509
u8,m208,3.0,839463509
u8,m231,4.0,839463470
u8,m253,5.0,839463509
u8,m292,3.0,839463489
u8,m296,4.0,839463422
u8,m317,3.0,839463644
u8,m318,5.0,839463489
u8,m339,3.0,839463509
u8,m356,3.0,839463527
u8,m364,5.0,839463546
u8,m367,3.0,839463564
u8,m377,4.0,839463644
u8,m380,5.0,839463422
u8,m432,1.0,839463702
u8,m454,4.0,839463546
u8,m457,3.0,839463489
u8,m480,4.0,839463527
u8,m500,2.0,839463624
u8,m590,5.0,839463422
u8,m592,3.0,839463422
u8,m593,4.0,839463470
u9,m41,3.0,1044656650
u9,m223,4.0,1044656650
u9,m371,3.0,1044656716
u9,m922,4.0,1044657026
u9,m923,5.0,1044657026
u9,m1037,2.0,1044656650
u9,m1095,4.0,1044657088
u9,m1198,5.0,1044656716
u9,m1270,5.0,1044657088
u9,m1674,4.0,1044656650
u9,m1987,2.0,1044656716
u9,m2023,3.0,1044656650
u9,m2300,5.0,1044657072
u9,m2901,2.0,1044656716
u9,m3173,2.0,1044656650
u9,m3328,3.0,1044656650
u9,m3735,3.0,1044657051
u9,m4558,1.0,1044656650
u9,m4993,5.0,1044657051
u9,m5218,4.0,1044656811
u9,m5378,3.0,1044656811
u9,m5445,4.0,1044656792
u9,m5447,4.0,1044656836
u9,m5451,4.0,1044656836
u9,m5481,5.0,1044656836
u9,m5507,1.0,1044656836
u9,m5872,3.0,1044656962
u9,m5890,4.0,1044656792
u9,m5902,5.0,1044656934
u9,m5952,5.0,1044656908
u9,m5956,4.0,1044656962
u9,m6001,4.0,1044657072
u10,m296,1.0,1455303387
u10,m356,3.5,1455301685
u10,m588,4.0,1455306173
u10,m597,3.5,1455357645
u10,m912,4.0,1455302254
u10,m1028,0.5,1455306152
u10,m1247,3.0,1455303518
u10,m1307,3.0,1455357613
u10,m1784,3.5,1455301699
u10,m1907,4.0,1455306183
u10,m2571,0.5,1455356378
u10,m2671,3.5,1455357517
u10,m2762,0.5,1455356388
u10,m2858,1.0,1455356578
u10,m2959,0.5,1455356582
u10,m3578,4.0,1455356591
u10,m4246,3.5,1455302676
u10,m4306,4.5,1455356595
u10,m4993,4.0,1455356385
u10,m4995,4.0,1455301798
u10,m5377,3.5,1455301898
u10,m5620,3.0,1455357578
u10,m5943,3.0,1455303078
u10,m5952,4.0,1455356588
u10,m6155,3.0,1455357557
u10,m6266,3.0,1455303070
u10,m6377,3.5,1455306101
u10,m6942,4.0,1455301621
u10,m7151,3.0,1455302670
u10,m7153,4.0,1455356347
u10,m7169,4.5,1455303046
u10,m7375,4.0,1455303057
u10,m7458,5.0,1455356656
u10,m8533,5.0,1455301847
u10,m8636,3.5,1455356713
u10,m8665,3.5,1455356327
u10,m8869,5.0,1455303064
u10,m8961,2.5,1455302401
u10,m8969,3.5,1455302697
u10,m31433,2.5,1455357527
u10,m31685,4.5,1455357602
u10,m33679,3.0,1455357626
u10,m33794,5.0,1455302031
u10,m40629,3.0,1455356796
u10,m40819,4.0,1455301745
u10,m41285,2.5,1455301854
u10,m49272,5.0,1455302162
u10,m49286,5.0,1455357502
u10,m51662,3.0,1455356357
u10,m54286,3.5,1455356320
u10,m56367,3.5,1455301825
u10,m56949,3.0,1455357531
u10,m58047,3.5,1455302791
u10,m58559,4.5,1455302113
u10,m59333,2.5,1455357564
u10,m60397,3.0,1455302689
u10,m60950,2.0,1455301965
u10,m63113,3.5,1455302183
u10,m63992,4.5,1455356863
u10,m64969,0.5,1455357607
u10,m66203,3.5,1455357596
u10,m68954,4.0,1455304158
u10,m69406,4.5,1455302747
u10,m70183,3.0,1455357636
u10,m71579,5.0,1455301869
u10,m72011,2.5,1455301741
u10,m72407,3.0,1455356987
u10,m72720,3.5,1455301822
u10,m72998,2.5,1455356351
u10,m73017,3.0,1455356691
u10,m74450,3.0,1455357541
u10,m77841,2.0,1455302684
u10,m78772,3.0,1455356988
u10,m79091,5.0,1455306124
u10,m81784,2.5,1455357716
u10,m81845,5.0,1455302591
u10,m87222,3.5,1455306257
u10,m88163,4.0,1455357504
u10,m91104,3.0,1455356990
u10,m91529,5.0,1455302120
u10,m92259,5.0,1455301553
u10,m94070,4.5,1455357387
u10,m95449,4.0,1455356885
u10,m96079,5.0,1455302172
u10,m97024,0.5,1455301892
u10,m98203,3.0,1455356994
u10,m103339,4.0,1455356177
u10,m104374,4.0,1455357653
u10,m106489,3.5,1455357076
u10,m106696,4.5,1455306204
u10,m109374,0.5,1455302315
u10,m109853,4.0,1455357656
u10,m113275,4.5,1455357698
u10,m119145,1.0,1455302650
u10,m129428,3.5,1455357384
u10,m136020,5.0,1455302192
u10,m137595,4.0,1455356898
u10,m140110,5.0,1455356776
u11,m6,5.0,902154266
u11,m10,3.0,902154316
u11,m44,2.0,902154593
u11,m95,3.0,902154458
u11,m110,5.0,902154266
u11,m150,5.0,902154266
u11,m153,3.0,902154593
u11,m165,3.0,902154567
u11,m170,4.0,902154621
u11,m292,4.0,902154383
u11,m349,5.0,902154342
u11,m356,5.0,901200263
u11,m377,3.0,902154431
u11,m380,4.0,902154431
u11,m457,5.0,902154316
u11,m474,4.0,902154431
u11,m480,4.0,902154383
u11,m511,4.0,902154514
u11,m589,4.0,902154266
u11,m648,4.0,902154514
u11,m733,4.0,902154431
u11,m736,4.0,902154542
u11,m780,4.0,902154487
u11,m1100,3.0,902154621
u11,m1101,5.0,901200233
u11,m1210,4.0,902154266
u11,m1370,3.0,902154383
u11,m1385,3.0,902154542
u11,m1408,5.0,902154383
u11,m1438,3.0,902154647
u11,m1518,4.0,902154431
u11,m1552,4.0,902154458
u11,m1573,3.0,902154542
u11,m1586,4.0,902154487
u11,m1597,4.0,902154487
u11,m1604,4.0,902154647
u11,m1608,4.0,902154316
u11,m1616,3.0,902154542
u11,m1840,4.0,901200111
u11,m1882,2.0,901200143
u11,m1917,4.0,901200037
u11,m1918,4.0,901200070
u11,m2002,2.0,902154383
u11,m2028,5.0,902153951
u12,m222,5.0,1247263465
u12,m256,5.0,1247263375
u12,m261,4.5,1247263357
u12,m277,3.0,1247263371
u12,m357,3.5,1247264106
u12,m543,3.5,1247263318
u12,m830,4.0,1247263452
u12,m838,5.0,1247264096
u12,m920,4.5,1247264114
u12,m1265,3.5,1247264118
u12,m1357,5.0,1247263404
u12,m1405,3.0,1247263395
u12,m1876,3.5,1247263334
u12,m2072,5.0,1247263670
u12,m2100,3.5,1247263337
u12,m2421,3.0,1247263495
u12,m2572,5.0,1247263689
u12,m2581,5.0,1247263444
u12,m2694,4.0,1247263398
